ID,elat,elon
114624,-33.06,95.95
114625,-29.27,354.71
114626,-25.9,218.73
114627,58.82,210.93
114628,-21.71,224.68
114629,56.56,223.16
114630,-32.1,4.99
114631,-40.07,5.16
114632,24.85,296.42
114634,28.65,308.96
114635,18.93,301.38
114636,-54.38,55.47
114637,-23.32,242.97
11463700,39.58,350.93
114638,23.69,311.8
114640,41.35,211.72
114643,56.95,222.85
114644,-47.21,355.91
114645,-61.69,226.6
114646,-21.28,253.11
114647,11.05,126.63
114648,57.31,219.07
114649,59.41,212.26
114650,54.77,225.83
114651,53.29,224.86
114652,57.94,222.07
114653,12.98,124.42
114654,-55.11,289.22
114655,-59.04,318.97
114656,1.06,107.7
114658,10.6,129.59
114659,11.76,125.67
114660,-76.13,328.93
114661,-53.68,286.41
114662,16.19,131.67
114663,19.49,121.98
114664,-39.22,272.8
114665,-49.1,309.8
114666,-40.52,86.51
114667,-62.01,323.23
114668,-38.54,237.33
114669,-58.73,346.32
114670,24.86,125.34
114671,34.76,151.84
114672,54.47,197.38
114673,-51.38,284.78
114674,56.07,205.37
114675,-50.04,81.85
114676,-38.24,243.33
114677,-37.29,256.51
114678,-38.67,23.66
114679,44.01,165.94
114680,-55.17,309.92
114681,39.15,141.99
114682,38.98,197.34
114683,-41.04,238.01
114684,-35.95,253.23
114685,-6.08,105.58
114687,-7.74,107.76
114688,4.46,93.79
114689,7.97,81.76
114690,3.57,87.79
114691,10.98,81.57
114692,18.63,122.04
114693,23.79,129.84
114694,1.27,82.92
114695,24.97,122.04
114696,17.41,122.38
114697,19.52,121.34
114698,9.7,126.59
114699,26.66,124.46
114700,23.14,133.85
114701,15.27,136.78
114702,20.39,122.13
114703,12.75,85.94
114704,7.4,81.99
114705,9.87,87.76
114706,4.23,83.79
114707,-7.55,106.57
114708,4.9,84.63
114709,3.7,79.56
114710,4.77,80.43
114711,6.28,82.84
114714,-35.62,184.4
114717,-23.31,210.46
114718,-34.39,195.88
114725,-63.87,320.56
114729,-72.64,322.29
114731,-68.33,304.3
114732,4.56,94.07
114733,3.35,95.44
114734,15.42,86.31
114735,5.6,82.44
114736,9.48,81.27
114737,13.69,93.29
114738,6.53,89.29
114739,4.1,80.31
114741,17.45,89.29
114751,-61.77,323.6
114752,30.76,342.54
114753,30.13,316.48
114754,-24.75,227.76
114755,32.2,317.49
114756,28.67,309.4
114757,33.89,325.99
114759,-26.04,222.0
114760,8.28,238.56
11476020,-17.76,98.92
114761,16.16,256.23
114762,-8.8,217.42
114763,4.25,82.77
114764,8.92,81.81
114765,11.53,92.51
114767,8.52,93.61
114768,13.64,98.0
114769,5.39,97.67
114770,4.94,94.16
114771,-8.32,110.34
114772,13.98,88.71
114773,7.24,93.72
114774,3.5,87.75
114775,3.52,92.93
114776,2.39,73.66
114777,-6.11,148.57
114778,-4.6,159.48
114779,27.93,184.28
114780,11.18,125.87
114781,-9.48,161.5
114782,-29.15,225.6
114783,3.12,172.91
114784,-6.35,150.3
114785,-23.12,222.05
114786,-17.22,181.08
114787,-24.76,219.07
114788,-6.3,155.76
114789,23.38,299.12
114790,31.61,285.86
114791,-1.18,141.33
114792,9.23,170.01
114793,26.07,325.98
114794,46.38,352.81
114795,-5.14,159.39
114796,-11.94,143.88
114797,-7.47,160.57
114798,-18.67,147.55
114799,-15.84,219.15
114800,-47.53,216.11
114801,60.06,212.68
114802,59.21,209.06
114803,0.37,43.23
114804,14.98,122.12
114805,-11.74,61.84
114806,24.82,245.31
114807,-7.28,41.04
114808,12.46,160.32
114809,16.84,250.13
114810,22.87,120.12
114811,1.31,44.29
114812,27.4,140.24
114813,29.07,285.86
114814,25.76,296.75
114815,32.55,312.59
114816,28.08,304.97
114817,34.56,314.72
114818,36.1,307.7
114819,27.82,303.83
114820,27.19,310.12
114821,30.03,316.41
114822,28.99,314.08
114823,26.26,186.42
114824,-12.25,49.4
114825,35.11,208.1
114826,-29.48,44.48
114827,33.71,125.81
114828,3.15,84.81
114829,31.41,185.84
114830,-11.26,40.64
114831,21.86,118.33
114832,33.93,167.68
114833,28.82,331.52
114834,37.47,327.32
114835,37.8,333.32
114836,30.26,306.21
114837,-10.71,171.01
114838,30.67,301.26
114839,29.51,287.72
114840,29.75,327.96
114841,-21.28,208.79
114842,32.11,309.44
114843,-12.04,222.6
114844,-21.75,224.17
114845,32.32,301.17
114846,24.18,277.73
114847,31.62,185.52
114848,23.76,218.97
114849,33.4,335.7
114850,24.91,279.47
114851,27.45,286.71
114853,29.3,288.93
114854,35.85,196.56
114855,28.36,172.91
114856,31.72,143.97
114857,23.7,213.3
114858,17.97,145.45
114859,32.34,197.35
114860,29.48,201.77
114861,31.63,157.09
114862,19.12,180.14
114863,25.42,165.55
114864,39.86,168.39
114865,14.8,122.29
114866,14.07,124.27
114867,32.52,203.31
114868,28.29,221.43
114869,26.08,127.18
114870,12.08,125.74
114871,-1.8,107.51
114872,37.35,197.32
114873,-0.16,81.99
114874,-0.02,73.12
114875,11.28,51.39
114876,-8.32,111.41
114877,21.02,262.79
114878,46.06,150.84
114879,53.37,165.1
114880,30.36,324.6
114881,49.95,163.68
114882,42.36,142.26
114883,53.8,170.19
114884,59.31,191.72
114885,-32.7,200.95
114886,49.28,171.27
114887,32.53,213.21
114888,-27.91,342.12
114889,29.48,194.66
114890,22.94,241.61
114891,47.17,164.24
114892,26.06,326.01
114893,33.36,296.45
114894,17.72,242.29
114895,23.55,293.19
114896,33.45,325.97
114897,-14.14,169.29
114898,17.97,237.79
114899,-19.26,221.21
114900,65.37,11.68
114901,-18.01,217.67
114902,27.06,311.7
114903,20.81,290.83
114904,29.71,301.42
114905,26.86,301.22
114906,26.01,311.12
114907,22.19,318.98
114908,30.07,318.58
114909,23.97,307.69
114910,28.69,310.19
114911,19.81,305.58
114912,34.06,190.89
114913,28.72,194.72
114914,32.91,207.37
114915,-31.46,205.19
114916,8.91,336.89
114917,10.05,73.64
114918,-54.73,288.9
114919,-44.27,333.32
114920,-47.78,284.64
114921,17.64,288.62
114922,37.7,308.32
114923,25.84,291.74
114924,29.19,292.01
114925,20.76,290.18
114926,31.5,310.95
114928,32.12,287.6
114929,-14.04,210.51
114930,32.57,285.61
114931,40.71,296.89
114932,-10.1,200.42
114933,9.04,208.57
114934,35.08,300.68
114935,62.5,323.33
114936,60.54,348.13
114937,49.32,341.75
114938,29.93,293.9
114939,-0.05,261.63
114940,50.98,355.43
114941,63.13,349.6
114942,-53.64,286.31
114943,19.03,299.96
114944,31.13,309.71
114945,2.76,72.67
114946,24.34,284.63
114947,-54.01,286.54
114948,15.39,73.73
114949,-55.37,289.87
114950,-51.8,284.88
114951,26.98,304.7
114952,33.83,311.07
114953,25.29,317.75
114954,28.78,312.89
114955,32.12,323.12
114956,24.54,296.74
114957,24.36,303.91
114958,29.46,305.96
114959,27.33,307.72
11496,-15.06,172.07
114960,30.5,311.33
114961,24.9,299.54
114962,20.17,122.07
114963,14.89,122.04
114964,9.68,126.42
114965,18.91,110.53
114966,24.59,124.35
114967,18.28,122.33
114968,17.87,107.56
114969,15.09,124.92
114970,8.72,106.68
114971,2.69,103.64
114972,11.23,112.5
114973,-0.19,104.91
114974,6.97,129.18
114975,-60.22,321.46
114976,-57.1,333.26
114977,-44.95,45.3
114979,-52.44,318.93
114980,-49.61,77.23
114981,-56.67,45.3
114982,-56.74,339.24
114983,-59.24,321.94
114984,-40.37,97.41
114985,-48.94,46.73
114986,-61.05,304.77
114987,-43.23,70.26
114989,-54.47,323.98
114990,32.71,223.78
114991,20.66,171.08
114992,29.81,309.55
114993,29.73,320.0
114994,33.6,297.37
114995,25.5,305.06
114996,30.23,320.24
114997,22.18,301.13
114998,23.82,306.15
114999,32.54,325.48
115000,31.89,304.14
115001,27.61,292.48
115002,37.95,223.45
115003,24.59,193.13
115004,30.58,131.04
115005,28.13,218.84
115006,33.34,133.85
115007,22.17,189.16
115008,32.76,141.01
115009,24.79,219.89
115010,33.82,219.2
115011,53.48,227.19
115012,-30.31,196.95
115013,-49.86,198.08
115014,-42.48,196.54
115015,18.41,197.0
115016,-49.4,212.84
115017,-51.0,208.57
115018,11.29,200.97
115019,-11.87,160.6
115020,10.29,131.73
115021,-14.15,190.4
115022,5.19,282.54
115023,20.28,189.03
115024,8.82,248.97
115025,5.71,282.08
115026,-15.97,166.99
115031,-22.02,204.07
11534,20.66,178.93
11541430,68.31,293.31
11541440,51.86,349.61
11544420,27.49,279.72
11548420,57.46,329.77
11581530,-54.66,158.81
11582520,-32.99,113.62
11582530,-56.13,174.09
11583520,-20.35,69.98
11584510,-14.12,98.66
11587520,-32.25,103.54
11588510,-29.18,33.87
11593590,61.8,353.36
11595570,53.35,350.05
11595650,43.92,357.84
115982,24.93,186.64
115983,-23.66,335.41
115984,38.22,200.32
115985,-33.24,107.75
115986,-1.48,105.8
115987,32.24,225.44
11599,-13.84,47.87
115990,-46.87,94.28
115991,-25.42,45.83
115992,-39.42,52.06
115994,-56.64,172.24
115995,-28.46,344.62
11599570,67.29,13.46
115996,-25.12,342.28
115997,16.12,110.21
116000,52.38,227.35
116006,5.68,71.99
116008,33.33,135.43
116009,54.4,229.12
116010,11.32,166.93
116011,26.11,156.64
116012,11.71,173.49
116013,27.06,281.99
116014,13.31,144.82
116015,-14.29,189.46
116016,29.18,297.42
116017,-11.58,153.44
116018,-10.82,166.06
116019,30.97,307.07
116020,24.68,283.9
116021,36.83,339.93
116022,-10.77,162.31
116023,30.8,310.48
116024,-15.97,186.24
116025,-11.49,153.13
116027,0.25,108.03
116028,8.12,109.11
116029,6.31,120.5
116030,34.26,136.68
116031,16.34,108.57
116032,13.43,100.62
116033,15.73,109.04
116034,13.79,109.96
116035,14.33,110.18
116036,6.91,106.95
116037,16.75,109.25
116038,5.47,103.09
116039,10.59,109.01
116040,27.35,308.1
116041,31.85,312.08
116042,20.22,321.22
116043,2.99,106.07
116046,32.52,318.39
116048,-27.55,355.3
116049,-24.27,35.45
116050,-32.48,49.24
116051,-31.01,87.21
116052,-33.94,71.73
116053,-37.08,78.35
116054,-25.32,318.32
116055,-28.59,353.12
116056,-33.37,347.58
116057,-31.16,349.23
116058,38.04,291.08
116059,25.97,311.82
116060,34.97,202.12
116061,11.76,126.03
116062,-18.23,217.96
116063,11.46,218.93
116064,-6.66,156.12
116065,-10.61,151.4
116066,34.3,314.21
116067,34.25,297.46
116068,-30.78,339.15
116070,-18.24,321.81
116071,-33.98,25.11
116072,-35.66,89.93
116073,-50.73,165.97
116074,-45.19,32.3
116075,-27.57,68.7
116076,-35.22,51.88
116078,55.51,226.23
116079,58.86,206.87
116080,45.55,235.79
116081,33.78,215.6
116082,25.29,211.55
116083,53.47,228.12
116084,58.16,208.07
116085,57.96,207.28
116086,53.86,228.17
116087,58.76,206.89
116088,24.72,179.43
116090,23.06,181.22
116091,24.55,165.64
116092,21.78,188.61
116093,-56.15,335.88
116094,0.09,104.76
116095,-41.04,61.65
116096,-53.75,52.89
116097,19.71,111.14
116098,-18.86,243.82
116099,-17.17,249.87
116100,7.8,117.31
116101,-16.64,251.83
116102,-15.55,213.8
116103,-19.33,263.16
116105,30.58,305.82
116107,4.26,7.33
116108,2.02,0.7
116109,5.26,103.23
116110,14.99,111.94
116111,-4.39,119.55
116112,11.69,119.84
116113,-6.06,120.43
116114,15.25,119.68
116115,8.89,107.11
116116,6.94,121.03
116117,8.72,106.66
116118,12.76,113.52
116119,-37.8,23.33
116120,-23.75,321.27
116121,-23.83,53.45
116122,-35.81,84.33
116123,-44.61,39.48
116124,-47.0,37.49
116125,-33.8,81.19
116126,-29.44,72.0
116127,-41.49,92.74
116128,-60.47,146.79
116129,11.99,235.78
116130,1.89,6.64
116131,-13.46,226.36
116135,-13.83,252.47
116137,1.78,263.81
116138,-12.54,217.1
116140,3.12,8.97
116141,4.22,6.19
116142,23.11,286.23
116143,27.01,284.62
116144,21.61,288.55
116145,26.32,294.5
116146,33.0,283.63
116148,51.66,355.64
116149,33.69,184.06
116150,26.39,127.88
116151,18.83,122.04
116152,32.52,220.37
116153,10.17,125.76
116154,25.51,208.87
116155,39.53,150.8
116156,39.27,178.03
116157,-46.72,132.05
116158,27.57,145.62
116159,49.82,222.4
116160,-44.77,350.37
116161,-76.23,202.78
116162,-58.56,196.93
116164,-49.69,232.87
116165,-49.12,335.31
116166,-55.48,290.44
116167,-50.11,283.6
116168,-47.97,312.52
116169,-51.06,6.09
116170,4.01,81.21
116171,7.36,82.69
116172,8.09,82.42
116173,16.19,85.17
116174,16.11,81.53
116175,7.53,82.27
116176,11.78,80.01
116177,2.29,73.47
116178,-1.21,95.37
116179,13.2,80.59
116180,5.22,97.79
116181,17.97,83.81
116182,19.01,85.13
116183,4.64,78.65
116184,2.22,45.72
116185,31.56,240.22
116186,10.17,81.1
116187,2.37,73.37
116188,15.77,223.3
116189,30.69,289.0
116190,42.76,305.61
116191,35.54,330.18
116192,-33.07,313.09
116193,-9.73,270.27
116195,-24.23,319.96
116196,-29.87,326.14
116197,-29.94,314.64
116198,-36.19,307.08
116199,-54.04,274.9
116200,29.03,241.67
116201,-73.69,235.42
116202,-65.64,229.55
116203,-51.78,308.25
116204,-55.18,276.79
116205,-62.44,220.6
116206,-63.57,204.83
116207,-64.94,294.31
116208,-73.82,241.69
116209,-73.45,235.6
116210,21.22,202.82
116211,15.43,133.22
116212,6.02,49.36
116214,32.97,241.41
116215,16.6,224.91
116216,33.29,240.45
116217,29.57,218.73
116218,23.77,246.39
116219,27.94,184.22
116220,33.49,240.42
116221,0.36,136.8
116222,29.46,220.89
116223,13.2,202.64
116224,34.95,199.52
116225,25.46,226.93
116226,20.05,184.16
116227,-9.31,190.9
116228,30.44,174.36
116229,-4.61,159.58
116230,10.59,126.25
116231,10.58,107.62
116232,17.64,193.62
116233,-8.6,187.55
116234,-9.27,150.93
116235,-10.11,142.67
116236,11.93,218.83
116237,-18.59,179.97
116238,-9.95,144.07
116239,-10.23,142.35
116251,-28.02,313.31
116252,-36.44,316.21
116253,-18.84,325.39
116254,4.11,7.09
116255,35.14,312.92
116257,37.56,351.2
116258,49.88,338.24
116259,12.66,319.36
116260,-4.49,159.32
116261,15.04,257.35
116262,10.02,98.01
116263,-55.65,292.23
116264,-43.85,272.14
116265,-24.34,359.64
116266,-22.98,262.53
116267,-26.72,267.14
116268,-33.61,281.18
116269,-45.51,13.86
116270,53.73,226.81
116271,59.81,212.38
116272,58.43,205.98
116273,59.38,213.63
116274,-39.53,353.42
116275,-18.49,82.75
116276,-46.91,35.08
116277,-50.24,332.34
116278,-44.01,44.49
116279,-34.18,345.8
116280,41.21,349.91
116281,5.09,350.75
116282,6.61,312.06
116283,1.57,355.72
116284,-35.26,317.48
116285,-42.2,325.51
116286,-29.99,324.69
116287,-29.18,326.94
116288,-26.71,311.45
116289,-27.23,316.76
116290,-29.98,313.64
116291,-27.89,313.58
116292,-20.57,354.08
116293,-36.04,335.86
116294,29.75,327.21
116295,36.41,292.13
116296,32.29,295.31
116297,24.37,292.65
116298,33.79,298.03
116299,32.07,326.76
116300,-55.91,290.8
116301,3.64,358.22
116302,9.15,346.63
116303,9.6,126.55
116304,6.97,158.36
116305,14.55,124.37
116306,10.2,161.6
116307,15.7,124.21
116308,5.57,153.85
116309,20.28,121.88
116310,7.66,127.0
116312,3.47,282.4
116314,34.49,347.17
116315,38.59,331.18
116316,5.17,277.15
116317,-18.05,203.59
116318,-1.95,279.06
116319,26.33,327.51
116320,-7.07,238.01
116321,24.66,172.66
116322,31.42,157.25
116323,21.35,185.3
116324,28.42,146.17
116325,27.75,181.98
116326,19.89,185.66
116327,21.88,143.94
116328,32.14,134.45
116329,21.43,129.33
116330,24.9,150.09
116331,-51.12,328.19
116332,-46.96,284.52
116333,-46.75,158.49
116334,-31.8,95.78
116335,-35.16,118.8
116336,0.62,96.8
116337,-7.52,86.11
116338,-3.57,91.07
116339,-11.17,112.79
116340,-16.23,70.61
116341,-60.08,261.31
116342,-47.82,252.81
116343,-44.98,250.73
116344,-56.69,241.84
116345,2.09,73.66
116346,13.39,80.43
116347,15.35,82.12
116349,14.57,85.89
116350,9.99,83.01
116351,-27.88,348.1
116352,-31.9,344.61
116353,-31.52,347.1
116354,-28.38,331.25
116355,-32.88,358.42
116356,-31.77,337.61
116357,-31.42,336.05
116358,-29.53,342.33
116359,-28.42,353.71
116360,-31.9,351.43
116361,-13.68,167.69
116362,29.48,322.11
116363,33.16,295.57
116364,34.36,310.18
116365,33.26,290.75
116366,-36.36,339.47
116367,-28.96,328.5
116368,-30.51,2.05
116369,14.71,299.17
116370,-3.17,321.1
116371,-29.82,345.05
116372,-22.55,337.91
116373,-41.15,251.06
116374,-27.73,341.18
116375,-23.78,254.12
116376,-34.05,354.2
116377,-37.7,236.59
116378,-29.89,244.74
116379,-1.7,244.66
116380,-29.17,215.6
116381,4.3,8.18
116382,6.34,4.35
116384,4.51,5.68
116385,5.49,339.93
116386,58.1,3.86
116387,4.75,357.91
116388,12.68,315.67
116389,67.08,344.61
116390,52.26,349.71
116391,39.13,8.43
116392,37.07,10.92
116393,41.07,8.26
116394,37.95,12.28
116395,41.1,8.92
116396,37.56,358.8
116399,36.87,359.86
116400,23.62,119.64
116402,39.22,20.19
116403,39.79,19.62
116404,31.53,26.39
116405,32.33,20.26
116406,37.67,20.91
116407,32.58,20.63
116408,32.88,21.57
116409,38.54,17.65
116410,32.72,20.97
116411,39.63,16.59
116412,26.6,144.24
116413,21.28,158.97
116416,18.45,157.64
116417,28.24,203.77
116418,21.13,137.28
116419,-20.59,180.37
116420,29.78,164.9
116421,32.1,197.29
116422,-54.06,327.62
116423,-46.91,340.07
116424,-51.98,284.94
116425,-48.31,345.95
116426,-51.24,284.96
116427,-47.12,52.93
116428,-49.89,311.92
116429,-53.0,286.15
116430,-53.28,286.33
116431,-51.57,284.67
116432,-1.27,316.2
116433,-32.89,2.94
116434,-12.86,339.47
116435,14.05,124.73
116436,24.19,124.15
116437,15.67,124.38
116438,-33.28,103.85
116439,-37.62,48.09
116440,-50.86,322.99
116441,-53.4,188.71
116442,-54.14,172.14
116443,41.4,211.14
116444,3.95,88.18
116445,-28.18,81.46
116446,-18.34,52.38
116447,-8.32,128.14
116448,1.04,84.93
116449,-4.73,55.49
116450,-62.85,142.47
116451,11.21,80.85
116452,-29.8,256.95
116453,25.66,154.44
116454,-41.69,279.82
116455,-41.37,3.46
116456,-42.7,285.85
116457,41.2,140.19
116458,44.42,143.29
116462,20.8,90.99
116463,20.01,70.29
116464,20.78,69.31
116465,6.19,75.58
116466,13.79,74.61
116467,20.46,69.37
116468,20.83,69.33
116469,10.13,84.5
116470,11.41,83.56
116471,19.79,93.08
116472,-32.94,227.87
116474,37.18,344.69
116475,-59.73,100.93
116476,-12.69,109.66
116477,-24.08,58.22
116478,-26.78,50.56
116479,26.1,198.33
116480,26.0,157.34
11686410,22.44,328.69
11688410,27.4,293.59
11781090,-39.39,107.24
11783510,-24.84,101.15
11784920,-49.62,111.23
11785930,-15.4,102.25
11789890,-18.18,108.76
11790240,50.76,359.09
11791240,54.64,351.28
11792240,52.96,350.47
11793230,40.34,299.96
11793240,70.27,19.54
11794240,51.71,351.69
11795230,57.36,349.89
11797240,50.56,357.94
11798240,32.62,300.71
11799230,63.81,337.46
118384,-11.32,229.83
118385,4.47,259.12
118386,-15.83,219.16
118387,10.66,248.95
118389,-0.81,313.76
118390,-22.17,156.37
118391,-15.14,11.31
118392,10.48,344.17
118393,-5.25,340.35
118394,-14.89,340.85
118395,-7.98,345.65
118396,5.15,307.45
118397,-35.73,320.24
118398,-0.53,312.55
118399,23.03,311.11
118400,28.7,325.94
118401,27.52,321.54
118403,26.29,323.6
118404,33.27,310.57
118405,21.66,322.73
118406,15.65,275.94
118407,19.94,314.32
118409,22.63,315.7
118410,28.02,342.6
118411,27.19,331.52
118412,27.63,344.2
118413,28.15,325.97
118414,29.61,311.23
118415,22.61,286.17
118416,28.23,343.6
118417,28.17,344.65
118418,35.19,338.67
118419,26.92,282.36
118420,33.96,317.36
118421,23.46,333.46
118422,36.43,321.91
118423,59.99,358.65
118424,39.11,311.73
118425,34.51,330.49
118426,30.52,305.87
118427,31.1,308.5
118428,42.48,336.13
118429,3.32,339.44
118430,-12.91,334.18
118431,11.15,298.22
118432,-14.64,331.54
118433,-13.63,343.11
118434,-36.82,336.99
118435,-22.82,326.19
118436,-15.12,337.38
118437,-31.6,336.57
118438,-12.06,322.35
118439,-25.91,270.92
118440,-8.09,278.17
118441,-9.08,277.29
118442,-23.57,238.57
118443,-10.36,199.03
118444,-5.85,278.01
118445,-15.73,283.46
118446,-12.19,281.72
118447,-14.64,249.89
118448,-21.36,229.34
118449,-12.0,187.43
118450,-9.91,280.32
118451,-21.29,223.35
118452,-7.52,277.07
118453,-17.65,178.87
118454,-0.8,269.76
118455,-14.26,190.55
118456,-23.6,223.82
118457,10.19,220.25
118458,-2.47,278.8
118459,0.25,279.75
118460,-0.3,275.55
118461,-2.24,278.82
118462,6.35,169.44
118463,8.07,280.98
118464,5.32,273.54
118465,4.04,282.44
11846540,57.66,352.24
118466,6.6,273.36
118467,5.03,282.54
118468,8.09,281.27
118469,2.19,274.95
118470,8.28,281.36
118471,-0.74,134.27
118472,-0.51,135.86
118473,0.0,131.16
118474,2.92,168.5
118475,24.41,284.51
118476,23.42,309.71
118477,25.06,321.41
118478,26.53,309.37
118479,-27.04,337.8
118480,-33.7,312.23
118481,-15.51,321.07
118482,-11.48,1.23
118483,-4.65,339.21
118484,15.37,298.54
118485,-0.55,312.61
118486,1.46,312.78
118487,23.95,285.54
118488,28.9,287.29
118489,41.21,321.31
118491,29.5,312.82
118492,28.16,293.85
118493,25.76,293.95
118494,27.13,281.99
118495,-5.04,324.99
118496,-0.55,316.12
118497,-7.18,346.74
118498,-8.77,324.92
118499,-8.1,4.71
118500,10.64,276.61
118501,-1.38,315.08
118502,15.05,277.44
118503,10.65,243.32
118504,10.19,125.25
118505,-19.85,185.68
118506,-23.34,225.58
118507,-15.05,213.77
118508,-16.75,209.12
118510,-17.75,219.24
118511,-10.44,323.7
118512,-14.0,331.29
118513,-25.11,325.93
118514,-12.58,322.13
118515,-15.76,321.29
118516,-37.32,346.59
118517,-15.61,338.7
118518,-31.3,357.77
118519,-17.23,327.4
118520,-18.83,326.03
118521,-11.64,322.56
118522,-35.6,339.77
118523,3.57,9.6
118524,-13.18,321.17
118525,-3.89,321.9
118526,-26.69,353.77
118527,9.85,235.95
118528,-28.16,227.56
118529,-32.61,243.37
118530,-30.51,244.72
118531,18.13,240.06
118532,27.37,269.81
118533,-17.73,181.22
118534,-1.61,263.52
118535,-15.47,214.62
118536,-9.12,232.3
118537,28.08,210.45
118538,28.99,224.47
118539,28.74,215.8
118540,40.53,224.9
118541,20.95,203.57
118542,30.58,220.68
118543,34.14,231.13
118544,54.8,227.39
118545,21.26,138.18
118546,-17.56,179.04
118547,-5.48,152.25
118548,-14.19,174.07
118549,26.5,143.3
118550,17.42,194.96
118551,18.49,185.37
118552,-0.04,145.46
118553,16.01,208.09
118554,-11.7,166.98
118555,-23.33,151.75
118556,10.89,126.19
118557,-1.89,175.62
118558,-17.78,179.4
118559,17.04,150.35
118560,11.39,167.07
118561,8.67,226.47
118562,-14.95,167.1
118563,14.85,145.6
118564,15.19,121.96
118565,27.6,169.61
118567,14.65,164.82
118568,6.54,207.72
118569,16.07,210.62
118570,-13.99,221.22
118571,20.73,204.02
118572,6.38,275.45
118573,14.67,163.89
118574,16.39,172.6
118575,23.99,152.46
118576,21.3,145.91
118577,-19.61,219.61
